YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2013,2,11,0.2,31,25.6,77,4,90
2013,2,12,0,31.9,24.6,81,2,110
2013,2,13,0,31.8,26.1,80,5,90
2013,2,14,0,31.5,24.2,76,5,90
2013,2,15,0,32.2,25.2,75,3,90
2013,2,16,0,31.6,26,71,7,90
2013,2,17,0,31.4,22.5,70,6,70
2013,2,18,0,31.8,24,75,4,90
2013,2,19,0,31.6,23.6,71,3,360
2013,2,20,0.7,28.2,25,81,4,350
2013,2,21,0,31.7,26.2,83,5,90
2013,2,22,2.8,31.2,25.5,83,2,90
2013,2,23,0,31.8,26.5,82,5,90
2013,2,24,0,31.6,26.7,78,6,90
2013,2,25,0,31.6,26.2,80,4,90
2013,2,26,0,32.2,25.3,80,3,90
2013,2,27,0,31.9,24.6,81,3,90
2013,2,28,0,32,25.8,75,3,90
2013,3,1,0,31.6,24.2,80,2,90
2013,3,2,0,32.6,23.8,77,3,90
2013,3,3,0,32.8,23.7,75,3,90
2013,3,4,0,32.2,25.1,76,5,90
2013,3,5,0,31.6,24.3,72,4,90
2013,3,6,0,31.6,23.4,77,3,90
2013,3,7,0,32.4,23.8,74,3,280
2013,3,8,0,32.2,24.7,79,3,90
2013,3,9,0,32,25.2,78,4,90
2013,3,10,0,32.7,25.3,78,3,90
2013,3,11,0,33,25.2,79,3,90
2013,3,12,0,32.6,25.3,79,2,110
2013,3,13,0,32.8,25,80,3,90
2013,3,14,0.2,33.3,24.9,78,3,110
2013,3,15,0,32.6,23.2,76,4,90
2013,3,16,0,33,24.8,76,3,90
2013,3,17,0,32.4,24.2,74,4,90
2013,3,18,0,32.8,24.7,75,2,120
2013,3,19,0,32.6,26,79,3,120
2013,3,20,0,33.2,24,77,3,90
2013,3,21,0,33,26.3,73,4,280
2013,3,22,0,33.4,27,76,2,90
2013,3,23,0.4,30,24.6,82,2,40
2013,3,24,0,32.8,24.6,76,3,160
2013,3,25,0,33.3,26,73,2,90
2013,3,26,0,33.6,24.5,77,2,90
2013,3,27,0,33.6,25.8,77,3,90
2013,3,28,0,33.3,25.8,74,1,140
2013,3,29,0,33.6,25.4,74,1,90
2013,3,30,0,34,25.9,74,3,90
2013,3,31,0,33.8,25.8,75,4,110
2013,4,1,0.2,33.6,26,79,3,270
2013,4,2,0,33.7,26.2,76,2,90
2013,4,3,0,33.8,24.6,73,3,90
2013,4,4,0,33.6,24.4,72,3,140
2013,4,5,0,33.4,26.4,75,2,160
2013,4,6,0,34,26.5,75,3,160
2013,4,7,3.8,35,26.4,78,3,290
2013,4,8,4.7,34.2,26.4,77,2,90
2013,4,9,1.4,30.6,25.9,86,2,180
2013,4,10,34,33.8,25,76,2,120
2013,4,11,2.1,33.1,26.3,78,3,90
2013,4,12,0,33.5,25.5,76,3,110
2013,4,13,0,33.4,26.2,77,3,90
2013,4,14,0,33.4,25.7,77,3,90
2013,4,15,0,33.5,25.7,75,2,120
2013,4,16,2.9,33.2,26.8,76,2,90
2013,4,17,0,33.4,26.8,77,3,140
2013,4,18,0,33.9,26.5,73,2,140
2013,4,19,0,33.8,26.4,75,2,160
2013,4,20,1.8,31.1,27,79,1,250
2013,4,21,41.2,29.2,24.9,86,2,320
2013,4,22,0.4,33.4,26.8,78,3,70
2013,4,23,0,33.4,25.9,78,2,90
2013,4,24,0,33.6,25,73,2,90
2013,4,25,0,33.7,25.5,72,2,90
2013,4,26,0,34,25.8,74,2,90
2013,4,27,0,34.2,26.4,74,2,40
2013,4,28,0,33.6,26.7,77,2,90
2013,4,29,1,33.8,26.6,74,2,160
2013,4,30,0,33.5,25.5,76,2,270
2013,5,1,0,33.6,25.6,74,2,270
2013,5,2,0,33.6,26,75,2,140
2013,5,3,0,33.5,26.6,75,2,160
2013,5,4,0,34.6,26.3,73,2,160
2013,5,5,0.2,34.4,26.7,71,3,90
2013,5,6,0,34.7,26.3,73,3,110
2013,5,7,0.4,34.1,27.3,74,3,140
2013,5,8,1.8,33.2,26.8,75,2,90
2013,5,9,59.3,33.5,24.8,84,2,250
2013,5,10,0,32.6,26.1,80,2,270
2013,5,11,3.6,33.8,26.8,77,3,180
2013,5,12,0,32.4,26.3,83,2,270
2013,5,13,17.7,33.8,25.8,79,2,270
2013,5,14,15.6,32.6,26.3,84,2,180
2013,5,15,15.4,32.8,25.7,84,2,180
2013,5,16,0,32.5,26,82,2,180
2013,5,17,0,32,25.8,84,2,180
2013,5,18,0,33.2,26.2,80,3,160
2013,5,19,0,33.5,25.4,82,3,160
2013,5,20,0,33.6,26.3,81,2,160
2013,5,21,0,33.2,26.1,80,2,160
2013,5,22,0,33.2,25.5,77,2,180
2013,5,23,0,33.6,25.6,77,3,160
2013,5,24,2.7,29.4,24.9,88,2,270
2013,5,25,0.2,33.5,25.3,79,2,270
2013,5,26,0,33.4,25.7,79,3,140
2013,5,27,0,33.5,25.9,76,2,150
2013,5,28,0,33.2,26.1,78,2,140
2013,5,29,0.5,32.8,25.9,77,2,70
2013,5,30,9.1,30.2,25.6,86,2,50
2013,5,31,7.9,32.7,25.9,85,2,270
2013,6,1,3.4,33.2,26.2,78,2,160
2013,6,2,0,32.8,25.5,82,2,140
2013,6,3,0,33.5,26.6,79,2,150
2013,6,4,11.2,33.8,24.8,79,2,160
2013,6,5,0,32.9,25.8,80,2,180
2013,6,6,0,33.3,26,77,3,270
2013,6,7,6.3,33.8,26.3,81,2,160
2013,6,8,4.8,29.6,24.8,90,2,180
2013,6,9,24.3,32.8,25.3,88,2,240
2013,6,10,3.3,32.9,25.7,80,2,250
2013,6,11,1.6,32.2,25.7,84,2,250
2013,6,12,4.8,31.6,25,90,2,160
2013,6,13,13.5,29,24.4,90,2,270
2013,6,14,7.3,31.8,24.9,89,2,180
2013,6,15,3.4,30.8,24.9,87,2,160
2013,6,16,52.4,31.9,24.6,87,2,290
2013,6,17,2.8,32.6,25.4,82,2,150
2013,6,18,0.2,31,24.9,86,2,90
2013,6,19,0,32.4,27.3,80,3,180
2013,6,20,27.2,28.7,24.4,87,2,250
2013,6,21,22.7,28.8,24,92,2,270
2013,6,22,0,31.2,24.8,86,3,180
2013,6,23,0,32.2,25.9,82,2,290
2013,6,24,0,32.8,25,80,2,150
2013,6,25,0,33,26,78,2,290
2013,6,26,55.2,30,24.5,89,2,320
2013,6,27,0,33.2,25.3,77,3,120
2013,6,28,1,32.6,24.6,82,2,180
2013,6,29,13.4,33.1,24.5,82,4,320
2013,6,30,15.5,30.1,23.8,89,2,270
2013,7,1,69.5,31.6,23.4,86,2,180
2013,7,2,0.5,32.2,24.8,82,2,140
2013,7,3,9.6,32.2,25,84,2,320
2013,7,4,4.6,30.3,25.3,88,2,120
2013,7,5,1,30.8,25.3,87,2,270
2013,7,6,10.8,31,23.6,90,2,270
2013,7,7,3.3,32.1,25.8,80,2,90
2013,7,8,6.4,32.2,25.7,84,1,90
2013,7,9,0,32,24.8,82,2,270
2013,7,10,0.2,32.8,24.8,84,2,180
2013,7,11,0.4,33,25.7,80,2,120
2013,7,12,0.8,32.8,25.8,83,2,270
2013,7,13,4,32.6,25.2,81,2,270
2013,7,14,0.2,32,24.6,84,2,220
2013,7,15,0,30.8,24.8,82,2,150
2013,7,16,2,31.2,24.5,85,3,250
2013,7,17,4,31.8,24.8,86,2,180
2013,7,18,0,31.8,25.8,77,4,240
2013,7,19,35.8,31.8,23.8,91,3,180
2013,7,20,0.2,31.3,24.4,83,2,270
2013,7,21,31.2,32.3,23.6,80,2,140
2013,7,22,6,29.2,24.6,88,1,180
2013,7,23,0.2,29.6,24.7,86,2,160
2013,7,24,6.2,32.2,23.7,86,2,270
2013,7,25,0,31.9,23.4,79,3,270
2013,7,26,0,32.2,25.1,81,2,140
2013,7,27,1.3,32.1,24.5,80,2,320
2013,7,28,55.3,31,23.7,87,2,180
2013,7,29,33.6,28.1,23.4,93,1,250
2013,7,30,17.3,31.6,23.1,89,2,220
2013,7,31,13.6,30.2,23,91,2,270
2013,8,1,14.7,30.9,24.3,90,3,220
2013,8,2,0,29.9,25,86,2,180
2013,8,3,1.3,32.8,24.4,81,2,320
2013,8,4,12.7,29.2,24.1,85,3,290
2013,8,5,0.1,30.7,23.6,86,2,320
2013,8,6,0.8,29.3,24.8,86,2,180
2013,8,7,0.2,32.6,24.7,84,2,90
2013,8,8,0.2,30.9,25.2,85,3,360
2013,8,9,3.8,31,24.3,84,2,270
2013,8,10,2.4,31.4,23.9,90,2,320
2013,8,11,8.7,31.7,24.5,85,3,220
2013,8,12,9.7,29.2,24.7,89,2,250
2013,8,13,12.5,26,24,92,1,220
2013,8,14,0.7,31.2,24.8,87,2,180
2013,8,15,0,32,25.3,84,2,180
2013,8,16,0.1,32.2,23.6,82,2,180
2013,8,17,0,32.7,24.7,80,2,180
2013,8,18,0.2,32,24.6,82,2,180
2013,8,19,0,31.8,24.3,85,2,220
2013,8,20,0,32.6,25.5,80,3,180
2013,8,21,0,32.2,23.8,79,3,200
2013,8,22,0,32.1,25.6,80,3,180
2013,8,23,0,32.1,24.4,81,2,180
2013,8,24,1.5,32.2,24.3,82,2,160
2013,8,25,6.4,31.4,23.7,84,2,270
2013,8,26,35.8,31.6,24,90,2,200
2013,8,27,3,31.6,25.5,84,2,180
2013,8,28,0,32.6,24.7,83,2,180
2013,8,29,0,32.5,24.7,80,2,180
2013,8,30,0,32,25.5,82,2,180
2013,8,31,9.2,32.6,24.6,82,2,180
2013,9,1,3.9,32.8,24.7,83,2,110
2013,9,2,0,33.2,25.4,80,1,270
2013,9,3,0,32.9,25.2,81,2,80
2013,9,4,4.5,33.2,24.7,80,3,160
2013,9,5,5.7,31.9,25.2,86,2,240
2013,9,6,0,32,23.8,83,3,270
2013,9,7,0.2,32.8,24.8,79,2,90
2013,9,8,5.9,32.3,24.7,83,3,240
2013,9,9,5.4,30.9,24.3,85,2,320
2013,9,10,14.1,31.4,24.4,85,2,270
2013,9,11,21.6,31.5,25,86,2,180
2013,9,12,5.7,31.6,25,84,2,220
2013,9,13,1.2,31.4,24.8,87,2,270
2013,9,14,0,32.6,24.9,80,3,180
2013,9,15,0,32.4,25.6,78,2,220
2013,9,16,0,33.2,25.7,79,2,250
2013,9,17,0,32.9,25.7,76,2,180
2013,9,18,0,32.8,25.6,73,3,180
2013,9,19,0,31.5,26.5,72,3,250
2013,9,20,0,32.2,25.2,78,2,270
2013,9,21,9.2,32.6,24.8,82,2,270
2013,9,22,1.8,32.9,27.4,81,3,220
2013,9,23,0,33.9,25.3,84,2,90
2013,9,24,0,31.6,24.7,85,2,180
2013,9,25,13.4,32.8,24.2,84,4,270
2013,9,26,0.3,32.2,25.1,80,4,220
2013,9,27,2.4,31.8,24.4,84,3,250
2013,9,28,2.4,32.8,24.7,78,3,270
2013,9,29,0.8,29.2,25.1,88,2,290
2013,9,30,6.5,30.1,24.4,82,3,270
2013,10,1,0,31.5,24.9,77,2,270
2013,10,2,0,32,25.4,78,2,180
2013,10,3,13.6,31.3,23.9,77,3,240
2013,10,4,2.6,32,24.8,77,2,270
2013,10,5,19.1,32.2,24.4,81,4,270
2013,10,6,46.6,27.5,24.1,88,4,250
2013,10,7,3.6,32,23.8,86,3,340
2013,10,8,0,32.8,24,80,3,290
2013,10,9,3.8,32.4,24,77,2,160
2013,10,10,0,32.9,24.2,77,3,290
2013,10,11,0,33.3,27,71,3,270
2013,10,12,0,32.6,25,75,3,270
2013,10,13,7.2,32.2,25.2,82,3,220
2013,10,14,0,32,24.5,83,3,200
2013,10,15,0,32,24.8,83,2,170
2013,10,16,0.8,32.8,25.7,75,2,90
2013,10,17,0.1,31.7,26.2,81,2,70
2013,10,18,4,31.8,24.2,80,4,90
2013,10,19,0,32.6,24.8,78,2,90
2013,10,20,42.9,32.4,24.3,82,3,70
2013,10,21,0,31.5,23.7,86,2,270
2013,10,22,0,32.4,24.7,81,1,90
2013,10,23,0,33,24,78,2,180
2013,10,24,0.1,30.7,25.2,83,3,290
2013,10,25,16.3,31,23.5,90,3,180
2013,10,26,16.2,29.8,23.5,82,2,320
2013,10,27,28.4,29.5,24.4,84,3,90
2013,10,28,80.8,25,23.2,96,3,270
2013,10,29,2,31.5,23.4,86,2,290
2013,10,30,0,31.8,24.3,83,2,90
2013,10,31,0,32,23.3,81,2,120
2013,11,1,0,32.3,24.2,76,2,160
2013,11,2,3.4,32.3,24.5,81,2,110
2013,11,3,0,32.4,24.8,78,2,90
2013,11,4,29.1,28.1,23.6,94,2,180
2013,11,5,12.4,29.7,23.7,87,2,110
2013,11,6,0,32.1,24.7,85,3,90
2013,11,7,0,32.8,26.5,80,4,350
2013,11,8,125.7,31.2,24.2,93,6,340
2013,11,9,125.8,27.1,23.8,96,2,180
2013,11,10,0,31.6,24.6,87,2,270
2013,11,11,0,32,24.3,81,3,90
2013,11,12,73.2,32.4,24,82,3,30
2013,11,13,6,28.4,24,93,3,270
2013,11,14,0,31.6,26.2,82,3,160
2013,11,15,0,31.8,23.8,84,2,110
2013,11,16,0,31.8,24.5,79,3,90
2013,11,17,0,31.7,25.2,82,4,70
2013,11,18,0.3,31.8,25.4,82,4,90
2013,11,19,0,31.1,25.8,80,5,90
2013,11,20,0,31.9,25,78,5,70
2013,11,21,1.7,32,25.2,82,4,90
2013,11,22,37.1,27.8,24.4,90,2,140
2013,11,23,2.4,30.2,25,86,2,90
2013,11,24,25.6,28.5,23.7,91,2,270
2013,11,25,0,31.8,24.3,82,2,160
2013,11,26,2.7,31.6,25.5,84,2,90
2013,11,27,0.4,32.5,25.4,82,3,90
2013,11,28,2.6,32.6,24.8,82,2,90
2013,11,29,0,32.4,25.4,84,3,90
2013,11,30,0,31.4,25.5,80,5,70
2013,12,1,0,31.7,23.7,81,3,90
2013,12,2,0,31.9,24.8,82,3,90
2013,12,3,0,32.2,24.6,82,3,90
2013,12,4,0,33.2,24.8,79,3,270
2013,12,5,14,32.2,24.8,86,3,90
2013,12,6,0,31.2,25.8,81,4,90
2013,12,7,6.7,32,26.4,82,3,90
2013,12,8,0,31.7,25.3,82,3,90
2013,12,9,0,32.4,25.3,81,3,360
2013,12,10,5.5,33.7,24.7,81,3,360
2013,12,11,0,31.2,25.5,84,2,50
2013,12,12,0,32,24.8,82,4,90
2013,12,13,0.2,31.2,24.8,86,4,90
2013,12,14,0,31.8,25.2,81,4,90
2013,12,15,0,31.9,24.8,82,3,110
2013,12,16,0,32.6,25.4,81,2,90
2013,12,17,0.6,30.7,23.8,85,1,180
2013,12,18,10.7,32,25,83,2,90
2013,12,19,0,31.8,25.3,84,2,90
2013,12,20,0.6,30.4,24.7,85,2,90
2013,12,21,0,32.3,24.6,82,3,90
2013,12,22,0,31.6,25.1,81,2,360
2013,12,23,4.4,31,24.9,84,3,90
2013,12,24,3.2,30.2,24.8,84,2,270
2013,12,25,14.8,30.8,25.1,86,2,90
2013,12,26,0,32,24.7,86,3,90
2013,12,27,3,32.4,25.2,86,4,360
2013,12,28,1.2,31.7,25.6,83,5,90
2013,12,29,0.4,30.8,26.3,80,4,90
2013,12,30,0.5,30.8,25.2,84,5,90
2013,12,31,0,31.8,24.6,78,4,90
2014,1,1,0,31.6,25.9,78,4,90
2014,1,2,0,31.4,26.4,79,5,90
2014,1,3,0,31.6,24.9,80,4,90
2014,1,4,8.8,32,24.2,84,3,320
2014,1,5,0,31.8,25.7,80,5,90
2014,1,6,0,31.6,26.2,78,5,90
2014,1,7,3.8,28.8,25.4,82,4,90
2014,1,8,0,31.2,24.8,78,5,90
2014,1,9,0.1,28.2,25,81,5,60
2014,1,10,0,30.8,24.5,72,6,90
2014,1,11,0,31.1,23.6,72,3,90
2014,1,12,0,31,24.3,78,3,340
2014,1,13,3.4,31.8,24.5,79,5,350
2014,1,14,1.4,29.4,25,79,6,350
2014,1,15,-1,31,22.8,79,4,360
2014,1,16,-1,30.4,22.3,78,4,90
2014,1,17,0.1,31.3,23.9,75,4,360
2014,1,18,8.4,30.1,24.3,85,4,90
2014,1,19,0,30,24.7,74,6,90
2014,1,20,0,29.8,23.6,72,4,90
2014,1,21,-1,29.9,24.6,73,4,360
2014,1,22,0.1,30.2,24.3,77,5,350
2014,1,23,0,29.3,23.3,76,5,90
2014,1,24,0,29.6,22.5,77,4,90
2014,1,25,0,29,21.2,73,4,90
2014,1,26,0,29.8,19.6,77,3,90
2014,1,27,7.2,31.4,21.5,78,3,340
2014,1,28,0,29.5,22.2,74,4,90
2014,1,29,7.4,30.2,20.8,80,3,70
2014,1,30,0,30.6,21.6,76,3,90
2014,1,31,0,30.5,22.5,75,3,90
2014,2,1,11.1,25.6,20.6,88,2,360
2014,2,2,0.6,28,19.8,86,3,290
2014,2,3,0,31.8,20.3,78,3,290
2014,2,4,0,30.6,21.1,77,2,90
2014,2,5,0,30.6,23.3,81,2,270
2014,2,6,0,32,23.5,81,2,160
2014,2,7,0,31.4,23.7,81,2,110
2014,2,8,0,33,25,77,3,90
2014,2,9,-1,32,25.9,80,2,270
2014,2,10,35,32.6,24,85,3,320
2014,2,11,-1,31.3,23.7,81,2,350
2014,2,12,-1,30.7,25.6,80,6,90
2014,2,13,0.8,29.6,23.3,82,4,90
2014,2,14,22.5,31,23.4,83,2,90
2014,2,15,0,30.4,22.5,76,4,70
2014,2,16,0,30,21.5,79,4,290
2014,2,17,0,30.8,23.3,79,3,90
2014,2,18,0,30.8,21.5,78,3,90
2014,2,19,1,30,21.9,78,3,90
2014,2,20,-1,30.6,21.5,75,3,90
2014,2,21,0,30.6,22.3,73,4,90
2014,2,22,3.9,30.6,23.5,78,4,90
2014,2,23,0.7,30,23.8,78,5,90
2014,2,24,0,29.9,22.5,78,4,90
2014,2,25,0,30.6,21.8,80,3,90
2014,2,26,0,30.7,22.6,75,3,90
2014,2,27,0,31.2,24,77,3,90
2014,2,28,0,31.4,22.8,77,3,90
2014,3,1,0,31,22,76,3,90
2014,3,2,0,30.7,20.7,76,3,90
2014,3,3,0.2,31.4,23,75,3,90
2014,3,4,0,31.4,21.6,79,3,90
2014,3,5,0.1,31.3,22.7,74,3,270
2014,3,6,0,31.9,22.7,75,3,90
2014,3,7,-1,31.6,23.9,77,3,90
2014,3,8,0,32,22.5,74,3,90
2014,3,9,0,31.5,22.1,74,4,90
2014,3,10,0,32,22.9,75,4,90
2014,3,11,0,32,24.5,76,4,350
2014,3,12,4.2,31.8,25.3,82,4,90
2014,3,13,-1,32.6,25.1,80,3,90
2014,3,14,0,32.3,27.2,79,4,90
2014,3,15,0,32.2,26.6,77,5,90
2014,3,16,0,32,25.8,74,5,90
2014,3,17,0,31.8,23.4,73,5,90
2014,3,18,0,31.9,23.7,75,3,90
2014,3,19,0,32.1,24.5,76,3,90
2014,3,20,0,32.4,22.5,75,3,90
2014,3,21,0,32.8,23.8,71,3,90
2014,3,22,0,32.2,24.2,73,7,90
2014,3,23,-1,32.5,25.6,72,4,70
2014,3,24,17.8,28.4,25,86,4,70
2014,3,25,0,31,26.4,82,4,90
2014,3,26,0,31.4,24.9,83,4,90
2014,3,27,0,32,25,82,3,90
2014,3,28,0,32.1,24.9,82,3,90
2014,3,29,0,32.5,25.2,78,3,90
2014,3,30,0,31.6,25.2,77,2,110
2014,3,31,0.1,32,26.5,79,3,120
2014,4,1,0,32,24.3,77,2,90
2014,4,2,0,31.7,24.3,78,3,90
2014,4,3,0,32.4,24.3,77,3,90
2014,4,4,0,33,24.8,76,3,90
2014,4,5,0,32.6,24.4,79,4,90
2014,4,6,0,32.8,24.6,78,3,90
2014,4,7,0,33.2,23.6,74,4,90
2014,4,8,0,33,24.7,75,3,90
2014,4,9,0,34.3,24.5,73,3,290
2014,4,10,-1,32.4,24.3,74,3,90
2014,4,11,0,32.4,24.7,77,3,90
2014,4,12,-1,32.8,25,75,3,90
2014,4,13,0,34.7,25,70,4,270
2014,4,14,-1,34.8,26.3,73,3,290
2014,4,15,0.4,31.6,25.3,80,3,30
2014,4,16,0,32,25.1,80,4,70
2014,4,17,4.2,32.2,24.1,82,4,90
2014,4,18,0,32.5,25.7,79,3,70
2014,4,19,10,33,25.6,80,3,90
2014,4,20,-1,32.8,27,78,3,110
2014,4,21,0,32.7,25.5,79,4,90
2014,4,22,0,32.8,25.8,78,4,90
2014,4,23,0.1,32.9,26.2,76,3,120
2014,4,24,-1,33.2,25.8,79,3,90
2014,4,25,0,33.4,25.7,74,3,270
2014,4,26,0,33.2,26.5,74,3,90
2014,4,27,0,33.5,25.3,74,4,90
2014,4,28,0,34.3,26.2,74,3,90
2014,4,29,0,34.2,26.1,74,3,90
2014,4,30,0,34.2,25.5,74,3,110
2014,5,1,0,33.3,26,71,3,180
2014,5,2,0.6,33.8,26.6,73,2,90
2014,5,3,1.2,34.5,26.6,77,2,140
2014,5,4,0.6,32.2,26.9,80,2,90
2014,5,5,0,33.9,27,73,3,90
2014,5,6,0,33.9,27,75,4,90
2014,5,7,0,34.3,27,74,4,90
2014,5,8,10.6,34.2,26.5,78,2,270
2014,5,9,0,34.4,26.3,76,2,180
2014,5,10,0.2,31.2,26.7,79,2,180
2014,5,11,0,33.9,25.5,77,3,140
2014,5,12,0,33.7,25.8,72,2,180
2014,5,13,3.9,33.3,26.3,72,3,90
2014,5,14,-1,31.8,25.3,80,2,270
2014,5,15,0,33.4,25.8,76,3,180
2014,5,16,0.2,33.9,26.7,73,2,160
2014,5,17,0,33.5,26.8,75,2,90
2014,5,18,0,34.3,26.2,76,3,270
2014,5,19,0,34,26.5,76,3,140
2014,5,20,91.3,33.6,25,79,2,180
2014,5,21,0,32,24.9,84,3,270
2014,5,22,0,33,25.4,76,3,160
2014,5,23,0,33.4,26.3,74,2,290
2014,5,24,0,31.4,25.7,83,3,90
2014,5,25,0,33.4,26.8,75,2,270
2014,5,26,0,33.4,26.4,78,3,160
2014,5,27,0,33.2,26.4,76,2,90
2014,5,28,0,33.4,26.1,79,3,270
2014,5,29,0,33.5,26,76,3,180
2014,5,30,3.2,33.6,26.3,77,2,180
2014,5,31,0.4,31.3,25.9,83,3,280
2014,6,1,0,32.6,25.9,81,3,120
2014,6,2,0,32.6,26.1,79,3,90
2014,6,3,0,33.1,26.3,79,3,180
2014,6,4,0,33.1,26.4,77,3,150
2014,6,5,0,33,25.9,78,3,180
2014,6,6,0,33.6,25.8,77,2,180
2014,6,7,0,33.1,26.2,75,2,180
2014,6,8,0,33,26.5,78,3,180
2014,6,9,0,33,25.9,79,3,180
2014,6,10,7.4,34,25.3,82,2,180
2014,6,11,1.4,32.7,25.8,79,3,270
2014,6,12,2.8,32,25.4,79,2,180
2014,6,13,4.7,30.4,25.3,90,2,70
2014,6,14,7.6,31.6,24.8,83,2,160
2014,6,15,0,32.5,26.2,78,2,270
2014,6,16,1.4,31.5,25.3,83,2,290
2014,6,17,1.1,30.6,25.7,86,2,180
2014,6,18,18,30.9,24.9,85,2,180
2014,6,19,4.6,31.4,24.6,89,3,180
2014,6,20,0,30.2,25.8,87,2,180
2014,6,21,32.8,31.5,24,91,2,180
2014,6,22,0,30.9,24.9,84,3,180
2014,6,23,0,31.2,24.6,82,2,180
2014,6,24,2.4,32.4,25.7,82,2,180
2014,6,25,10.7,31.8,24.7,89,2,180
2014,6,26,12.2,30.2,24,85,2,180
2014,6,27,7.1,32.3,24.3,92,2,270
2014,6,28,1.6,31.2,24.7,85,3,180
2014,6,29,4.2,32.9,24.7,77,3,180
2014,6,30,3.6,31.5,24.6,82,3,180
2014,7,1,1.4,31.2,24.2,81,2,40
2014,7,2,0,31.9,24.8,80,2,240
2014,7,3,34,31.3,24.8,84,2,270
2014,7,4,1,30.5,24.9,85,1,270
2014,7,5,9.5,32,25.7,85,2,180
2014,7,6,1.4,30.6,26,85,3,180
2014,7,7,33.6,32.2,24,79,3,220
2014,7,8,25.4,26.5,24,95,2,220
2014,7,9,0.4,30.2,25.7,87,2,180
2014,7,10,0.4,31.4,25.3,85,2,180
2014,7,11,16.7,31.5,25,86,2,180
2014,7,12,3.4,29.4,23.8,91,2,270
2014,7,13,0,31.1,24.9,81,3,180
2014,7,14,7.4,31.4,24.3,86,2,270
2014,7,15,44.4,29,23.4,91,2,270
2014,7,16,2.4,30.9,24.2,83,3,270
2014,7,17,0.1,31.3,24.4,86,3,180
2014,7,18,2.3,32.4,24.1,82,2,180
2014,7,19,0,31.1,25,83,2,180
2014,7,20,25.1,30.7,24,84,3,290
2014,7,21,30.3,26.7,24.3,91,3,270
2014,7,22,3.5,30.5,24.1,88,2,180
2014,7,23,0,32,24.8,80,3,240
2014,7,24,0,33,25.2,78,3,180
2014,7,25,-1,31.5,25.8,83,2,180
2014,7,26,3.2,32.2,24.4,80,3,180
2014,7,27,11.1,31.8,24.6,84,2,180
2014,7,28,18.9,31.2,24.4,86,3,270
2014,7,29,10.6,31.3,24.1,83,2,220
2014,7,30,1.8,31.2,24.3,86,3,180
2014,7,31,0,31.3,25.7,85,3,180
2014,8,1,-1,31.7,25.8,85,2,220
2014,8,2,0.7,31.4,25,79,3,220
2014,8,3,0,31.5,25.1,80,2,180
2014,8,4,0.5,31.8,24.9,82,3,180
2014,8,5,2.8,31.4,25,85,2,180
2014,8,6,0.6,32,24.4,83,3,290
2014,8,7,0,31.5,24.7,80,3,180
2014,8,8,0,32.2,25.2,79,2,180
2014,8,9,-1,32.4,24.7,80,3,180
2014,8,10,0,32.8,25.2,77,3,160
2014,8,11,0,32.1,25.4,79,3,180
2014,8,12,1,32,24.8,82,3,180
2014,8,13,0,32.5,25,71,3,270
2014,8,14,0,32.1,25.3,78,3,290
2014,8,15,0.4,31.5,25,83,2,180
2014,8,16,0,33.1,25,77,3,270
2014,8,17,1.7,31.2,25,80,3,160
2014,8,18,0.6,29.9,25,86,2,160
2014,8,19,0,32.1,25.1,75,2,160
2014,8,20,0.8,32.7,25.6,82,3,290
2014,8,21,1.5,29.9,25,84,3,360
2014,8,22,5.1,29.2,23.8,88,2,360
2014,8,23,5.4,31.3,24.7,86,3,180
2014,8,24,0,32.2,24,81,3,180
2014,8,25,0.3,32.1,24,83,3,290
2014,8,26,43,30,23.5,88,2,270
2014,8,27,0.6,31.3,24.1,84,3,180
2014,8,28,0.5,33,24.8,80,4,340
2014,8,29,37.4,30.2,23.4,88,2,30
2014,8,30,10.6,31.6,24.1,86,3,160
2014,8,31,0.4,32,25.3,82,2,270
2014,9,1,2,30,24.7,89,1,160
2014,9,2,0.2,31.6,24.9,82,2,360
2014,9,3,18.3,31.2,23.8,88,2,220
2014,9,4,45.4,26.2,23,96,3,270
2014,9,5,22.2,28.7,23.1,91,2,270
2014,9,6,15,31,24.7,90,2,180
2014,9,7,0.5,31.6,25.3,83,3,220
2014,9,8,12.6,29.8,25,86,3,270
2014,9,9,10.2,29.6,23.8,89,2,270
2014,9,10,3,30.5,24.2,86,2,290
2014,9,11,1.2,30.6,24,80,2,180
2014,9,12,0,31.5,24.4,84,2,180
2014,9,13,6.6,30.8,24.6,86,2,270
2014,9,14,14.4,27.4,24.4,90,2,220
2014,9,15,13.3,30.3,23.9,89,2,220
2014,9,16,0,30.6,23.8,85,2,180
2014,9,17,0,31.5,24.2,81,3,180
2014,9,18,-1,30.6,24.8,81,3,330
2014,9,19,4,31.4,23.8,85,2,180
2014,9,20,0,31.7,25.1,83,3,180
2014,9,21,0.6,31.4,24.5,87,3,180
2014,9,22,0.6,31.5,24.5,83,2,180
2014,9,23,0,31.6,24.1,79,2,180
2014,9,24,0,31.5,24.5,76,3,270
2014,9,25,0,32.2,24.9,78,3,290
2014,9,26,1.8,31.6,24.8,80,2,180
2014,9,27,1.3,31,24.2,86,2,290
2014,9,28,0,29.9,24.2,86,2,270
2014,9,29,0,32,24.5,77,3,290
2014,9,30,1.2,31.3,24.2,84,2,280
2014,10,1,1.9,31.8,24.5,81,2,270
